"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Gadd45b.2",4.07826274769751e-105,-2.21908375159461,0.264,0.676,6.04398539208771e-101,"Macrophages","Gadd45b"
"Mrpl54.1",5.68188389051017e-105,0.460647644689848,0.587,0.112,8.42055192573607e-101,"Macrophages","Mrpl54"
"Fam129b",6.27403949447488e-105,0.568925731475968,0.42,0.025,9.29812653081177e-101,"Macrophages","Fam129b"
"Vat1",7.84766748488873e-105,0.441193138768713,0.394,0.028,1.16302432126051e-100,"Macrophages","Vat1"
"P2rx4",8.79499679064079e-105,0.352443183978826,0.502,0.083,1.30341852437297e-100,"Macrophages","P2rx4"
"Ncf2.2",1.07741448487999e-104,-0.268366049105165,0.606,0.304,1.59672826659214e-100,"Macrophages","Ncf2"
"Ptafr.2",1.08376024281542e-104,-1.1177840391614,0.71,0.728,1.60613267985245e-100,"Macrophages","Ptafr"
"Coro1b.1",1.43580050260049e-104,0.518709257990667,0.569,0.1,2.12785634485393e-100,"Macrophages","Coro1b"
"Selenos.2",1.47122313868955e-104,0.521177403673567,0.517,0.069,2.18035269153791e-100,"Macrophages","Selenos"
"mt-Co3.2",1.60257982421059e-104,1.06548790071075,0.959,0.386,2.37502329948009e-100,"Macrophages","mt-Co3"
"Psap.2",2.04264791755673e-104,1.10597975881851,0.974,0.451,3.02720421381907e-100,"Macrophages","Psap"
"Med28.2",2.27692954761466e-104,0.456429790846385,0.606,0.123,3.37440958956492e-100,"Macrophages","Med28"
"AI413582",3.02421740654073e-104,0.285772906244939,0.528,0.113,4.48189019649336e-100,"Macrophages","AI413582"
"Ndufs4.2",3.95046604758608e-104,0.478050040759593,0.52,0.071,5.85459068252258e-100,"Macrophages","Ndufs4"
"Tm9sf3.2",4.34113938613614e-104,0.393357993266917,0.662,0.176,6.43356857025376e-100,"Macrophages","Tm9sf3"
"Anxa3",4.882927575712e-104,0.443941659063943,0.535,0.1,7.23649866720519e-100,"Macrophages","Anxa3"
"Shisa5.2",7.46239466772362e-104,0.252176228046634,0.736,0.254,1.10592688975664e-99,"Macrophages","Shisa5"
"Sf3b5.2",9.41695118892998e-104,0.401310584376779,0.691,0.19,1.39559216619942e-99,"Macrophages","Sf3b5"
"Zbtb7a.2",1.21960566747839e-103,0.285295147412747,0.591,0.148,1.80745559920298e-99,"Macrophages","Zbtb7a"
"Hmgb1.2",1.72834763249161e-103,0.289876570476306,0.755,0.256,2.56141119135257e-99,"Macrophages","Hmgb1"
"Itgb1.2",1.7443180463973e-103,0.314545044607303,0.68,0.2,2.58507934476079e-99,"Macrophages","Itgb1"
"Fgfr1op2.2",2.08145046365649e-103,0.420682925487292,0.524,0.089,3.08470958713891e-99,"Macrophages","Fgfr1op2"
"Il2rg.2",2.14365616246284e-103,0.269330695285489,0.625,0.179,3.17689843276992e-99,"Macrophages","Il2rg"
"Bnip2.2",2.30251731561045e-103,0.36391244852346,0.565,0.118,3.41233066173469e-99,"Macrophages","Bnip2"
"Vasp.1",2.62240771575574e-103,-0.839721840036328,0.561,0.531,3.88640823475001e-99,"Macrophages","Vasp"
"Ndufa2.2",3.16951583802572e-103,0.576790427055732,0.9,0.301,4.69722247195411e-99,"Macrophages","Ndufa2"
"Ufc1.2",4.25159824903956e-103,0.365045260776508,0.457,0.056,6.30086860507663e-99,"Macrophages","Ufc1"
"Tcea1.2",4.51534121911269e-103,0.490472078109917,0.524,0.076,6.69173568672501e-99,"Macrophages","Tcea1"
"Eef1b2.2",4.54547131157137e-103,0.486584793225582,0.773,0.229,6.73638848374877e-99,"Macrophages","Eef1b2"
"1110008F13Rik.1",4.61232877044633e-103,0.58960617610261,0.717,0.175,6.83547123780146e-99,"Macrophages","1110008F13Rik"
"Mrps16.2",4.65329120907704e-103,0.342921949396682,0.468,0.066,6.89617757185217e-99,"Macrophages","Mrps16"
"Anapc11.1",4.77549309444105e-103,0.381295449139405,0.491,0.073,7.07728076596164e-99,"Macrophages","Anapc11"
"Clec4e.2",5.02421725130986e-103,-1.53811379808248,0.747,0.9,7.44588996644121e-99,"Macrophages","Clec4e"
"Rexo2.2",5.66906366321153e-103,0.560679075341041,0.476,0.044,8.40155234887948e-99,"Macrophages","Rexo2"
"Mrpl52.2",6.28427990425858e-103,0.748669222916616,0.929,0.303,9.31330281811121e-99,"Macrophages","Mrpl52"
"Sf3b1.2",9.58014753775797e-103,-0.487940046563658,0.654,0.447,1.41977786509573e-98,"Macrophages","Sf3b1"
"Cdv3.2",1.00571660819148e-102,0.283347399760117,0.576,0.142,1.49047201333978e-98,"Macrophages","Cdv3"
"Rps11.2",1.04202605089539e-102,0.993448632106696,0.952,0.359,1.54428260742697e-98,"Macrophages","Rps11"
"2410015M20Rik.2",1.11481710345353e-102,0.306843079130472,0.502,0.096,1.65215894731813e-98,"Macrophages","2410015M20Rik"
"Cmtm3",1.29356749948691e-102,0.469251594424563,0.368,0.013,1.91706703423961e-98,"Macrophages","Cmtm3"
"Clec4a3.1",1.95865653474057e-102,0.81217617002529,0.446,0.03,2.90272898448553e-98,"Macrophages","Clec4a3"
"Selenof.2",2.18918688073553e-102,0.486518688426901,0.558,0.097,3.24437495725006e-98,"Macrophages","Selenof"
"Eif4a1.1",2.6013254525387e-102,0.491428252571043,0.762,0.22,3.85516432066236e-98,"Macrophages","Eif4a1"
"Atp1a1.2",2.80476073324591e-102,0.48771022159485,0.543,0.086,4.15665540667043e-98,"Macrophages","Atp1a1"
"Llph.2",4.82737431901976e-102,0.389260673540031,0.565,0.118,7.15416874078729e-98,"Macrophages","Llph"
"Psmd2.1",6.69019703191691e-102,0.406803400883852,0.476,0.059,9.91487200130087e-98,"Macrophages","Psmd2"
"Ndufv2.2",8.46301530251031e-102,0.482701876370608,0.506,0.065,1.25421886783203e-97,"Macrophages","Ndufv2"
"Mapkapk2.2",1.00923594707589e-101,-0.947081884430919,0.599,0.584,1.49568767356648e-97,"Macrophages","Mapkapk2"
"Spg21.1",1.09280471362079e-101,0.327193350242132,0.524,0.107,1.61953658558601e-97,"Macrophages","Spg21"
"Cd48.2",1.36235994512415e-101,0.549077489966059,0.468,0.044,2.01901743867399e-97,"Macrophages","Cd48"
"Nptn.1",1.50665478412429e-101,0.30165696949457,0.584,0.145,2.2328623900722e-97,"Macrophages","Nptn"
"Cd274.2",1.77750640856982e-101,-1.49713112255637,0.565,0.71,2.63426449750047e-97,"Macrophages","Cd274"
"Rpl37a.2",1.82247987893088e-101,0.990362867341275,0.978,0.508,2.70091518057556e-97,"Macrophages","Rpl37a"
"Rps25.2",1.84553470519214e-101,0.87118510292037,0.896,0.268,2.73508243309475e-97,"Macrophages","Rps25"
"Psmc4.2",2.43636410423377e-101,0.485843988307184,0.487,0.058,3.61069160247445e-97,"Macrophages","Psmc4"
"Hcls1",2.60345440502302e-101,0.267801940117542,0.777,0.289,3.85831942824411e-97,"Macrophages","Hcls1"
"Dusp1.2",3.23639794985651e-101,-1.78005362800323,0.52,0.769,4.79634176168735e-97,"Macrophages","Dusp1"
"Tmco1.1",3.68318220188458e-101,0.51861434642562,0.465,0.043,5.45847602319295e-97,"Macrophages","Tmco1"
"Tram1.2",3.80303091925224e-101,0.412041299808887,0.517,0.085,5.63609182233182e-97,"Macrophages","Tram1"
"Tm2d1.1",4.18382518645859e-101,0.446137825250246,0.45,0.047,6.20042892633163e-97,"Macrophages","Tm2d1"
"Samsn1.2",4.3994974758072e-101,-1.56367830264409,0.349,0.654,6.52005525914627e-97,"Macrophages","Samsn1"
"Cav2",4.57982433602682e-101,0.415377118257427,0.301,0.005,6.78729966599174e-97,"Macrophages","Cav2"
"Psmd6.2",6.77044273410137e-101,0.515418895410446,0.457,0.04,1.00337961319382e-96,"Macrophages","Psmd6"
"Plec.1",7.61053457463208e-101,0.503557127847758,0.625,0.137,1.12788122396047e-96,"Macrophages","Plec"
"Erh.2",8.26663137401353e-101,0.544153110760725,0.472,0.045,1.2251147696288e-96,"Macrophages","Erh"
"Cycs.2",9.16175361798042e-101,0.438078795812109,0.751,0.228,1.3577718861847e-96,"Macrophages","Cycs"
"Tspo.2",9.85432600231203e-101,1.02759333414885,0.963,0.449,1.46041111354264e-96,"Macrophages","Tspo"
"Macf1.2",1.04947603216951e-100,0.498298563066213,0.461,0.046,1.55532347967521e-96,"Macrophages","Macf1"
"Acaa1a.1",1.20601029224431e-100,0.556693917903881,0.487,0.052,1.78730725310607e-96,"Macrophages","Acaa1a"
"Cwc15.2",1.24994302785257e-100,0.317498154226168,0.55,0.122,1.85241556727751e-96,"Macrophages","Cwc15"
"Pitpna.1",1.26276895428312e-100,0.705857366570346,0.896,0.289,1.87142359024759e-96,"Macrophages","Pitpna"
"Cib1.1",1.53721752004626e-100,0.403618726885937,0.517,0.09,2.27815636470855e-96,"Macrophages","Cib1"
"Atp5e.2",1.70452235916799e-100,0.951258149141074,0.97,0.474,2.52610213628696e-96,"Macrophages","Atp5e"
"Stub1.1",1.80911585209126e-100,0.347166108419426,0.494,0.089,2.68110969279925e-96,"Macrophages","Stub1"
"Fermt3.2",2.31237011020243e-100,0.510590099908572,0.524,0.08,3.42693250332e-96,"Macrophages","Fermt3"
"Ap1s1",2.60323286627606e-100,0.582259304276081,0.416,0.023,3.85799110782112e-96,"Macrophages","Ap1s1"
"Pld3.2",2.70473042320514e-100,0.510560973565027,0.413,0.031,4.00841048719002e-96,"Macrophages","Pld3"
"Map4k4.1",3.65805202742272e-100,0.314257997323478,0.688,0.207,5.42123310464048e-96,"Macrophages","Map4k4"
"Tmem30a.2",4.2137275617889e-100,0.251302433806195,0.517,0.132,6.24474424657114e-96,"Macrophages","Tmem30a"
"Sri.2",4.46925139427145e-100,0.282265371580857,0.796,0.301,6.62343056631029e-96,"Macrophages","Sri"
"Zfp36.2",5.8020749962817e-100,-1.77535575506097,0.528,0.71,8.59867514448948e-96,"Macrophages","Zfp36"
"Derl2.1",7.04906955099881e-100,0.411031914197964,0.483,0.066,1.04467210745802e-95,"Macrophages","Derl2"
"Nfkbia.2",7.24122002454705e-100,-1.66337833058557,0.9,0.9,1.07314880763787e-95,"Macrophages","Nfkbia"
"Mapk3",7.58326294959201e-100,0.304983586517491,0.554,0.13,1.12383956912954e-95,"Macrophages","Mapk3"
"Ssr2.2",8.41809465886699e-100,0.470817943941985,0.506,0.07,1.24756162844409e-95,"Macrophages","Ssr2"
"Vapa",1.02730473190405e-99,0.311241107453444,0.848,0.338,1.52246561268181e-95,"Macrophages","Vapa"
"Rpl22l1.2",1.14587512328373e-99,0.407896404240442,0.602,0.137,1.6981869327065e-95,"Macrophages","Rpl22l1"
"Psmd7.1",1.18023463059198e-99,0.430862700374889,0.483,0.067,1.74910772253732e-95,"Macrophages","Psmd7"
"Ube2m.1",1.37667281013328e-99,0.41759941865815,0.751,0.24,2.04022910461752e-95,"Macrophages","Ube2m"
"Ddost.2",1.56430208876555e-99,0.510142215986923,0.454,0.041,2.31829569555054e-95,"Macrophages","Ddost"
"Ssbp1.2",2.46691794813487e-99,0.388832028644263,0.435,0.047,3.65597239913588e-95,"Macrophages","Ssbp1"
"Rab20.2",2.4753283497509e-99,-0.94590499029647,0.428,0.485,3.66843661433083e-95,"Macrophages","Rab20"
"Rab5c",2.8194905455964e-99,0.286430053393927,0.736,0.262,4.17848498857387e-95,"Macrophages","Rab5c"
"Sirpa",2.96720941722936e-99,0.394875238966517,0.662,0.191,4.39740435633391e-95,"Macrophages","Sirpa"
"Cnbp.2",3.61989679574476e-99,0.25188615957616,0.617,0.186,5.36468705129373e-95,"Macrophages","Cnbp"
"Psmb5.2",4.0597332382555e-99,0.755324484693995,0.844,0.237,6.01652465909465e-95,"Macrophages","Psmb5"
"Dnajc15.2",6.86529822464356e-99,0.481674823366045,0.465,0.049,1.01743719689218e-94,"Macrophages","Dnajc15"
"Rpn1.2",7.79452100396118e-99,0.514908307033994,0.48,0.055,1.15514801278705e-94,"Macrophages","Rpn1"
"Gm2a.2",8.92449690231419e-99,0.739107659466057,0.836,0.239,1.32261044092296e-94,"Macrophages","Gm2a"
"Tmed3.1",1.19187406652873e-98,0.484713329189693,0.454,0.046,1.76635736659558e-94,"Macrophages","Tmed3"
"Vamp4",1.26438163462917e-98,0.345356457464525,0.61,0.164,1.87381358252042e-94,"Macrophages","Vamp4"
"Nop10.2",1.42166278343235e-98,0.339447989041877,0.517,0.104,2.10690424504675e-94,"Macrophages","Nop10"
"Ppig.2",1.49389192777428e-98,0.503699627071879,0.546,0.09,2.21394783696149e-94,"Macrophages","Ppig"
"Rnf130",1.70252963318695e-98,0.272476667014183,0.699,0.244,2.52314891638306e-94,"Macrophages","Rnf130"
"Rtn4",1.73381248091804e-98,0.27664961230728,0.747,0.27,2.56951009672054e-94,"Macrophages","Rtn4"
"Nubp1.1",2.13643186923458e-98,0.459263325480994,0.409,0.026,3.16619203020564e-94,"Macrophages","Nubp1"
"Nap1l1.1",2.15286547707473e-98,0.540219975464642,0.498,0.059,3.19054663702475e-94,"Macrophages","Nap1l1"
"Laptm4a.1",2.83811968823723e-98,0.388118649769364,0.68,0.205,4.20609337796757e-94,"Macrophages","Laptm4a"
"Cst3.2",4.93072244537143e-98,0.965299124245316,0.944,0.379,7.30733066404046e-94,"Macrophages","Cst3"
"Slc48a1",5.16152004727268e-98,0.628157111809682,0.468,0.046,7.64937271005811e-94,"Macrophages","Slc48a1"
"Eef1d.2",7.38862369437993e-98,0.415357766880327,0.558,0.116,1.09499403150711e-93,"Macrophages","Eef1d"
"Prelid1.1",8.01877383585186e-98,0.760049446658625,0.892,0.279,1.18838228247325e-93,"Macrophages","Prelid1"
"Maf.1",1.39179257627974e-97,0.935976472144628,0.439,0.032,2.06263659804658e-93,"Macrophages","Maf"
"Tmem59.2",1.82489535532615e-97,0.300210380995401,0.61,0.172,2.70449491659335e-93,"Macrophages","Tmem59"
"Tgfb1.2",1.86651233932961e-97,0.458886261921201,0.799,0.262,2.76617128688648e-93,"Macrophages","Tgfb1"
"Uap1l1",1.87808469772536e-97,0.347550479776704,0.409,0.048,2.78332152202898e-93,"Macrophages","Uap1l1"
"Klf13.2",1.96079448531725e-97,0.3357170820162,0.665,0.188,2.90589742724017e-93,"Macrophages","Klf13"
"Pgd",2.03670014640683e-97,0.280481794586854,0.628,0.183,3.01838961697492e-93,"Macrophages","Pgd"
"Psmc5.1",2.12962861499306e-97,0.548058034115625,0.476,0.051,3.15610960741971e-93,"Macrophages","Psmc5"
"Slc25a11.2",2.33831431316994e-97,0.414651175605864,0.487,0.073,3.46538181211786e-93,"Macrophages","Slc25a11"
"Clic4",2.93504219327061e-97,0.258697477811807,0.591,0.164,4.34973253042704e-93,"Macrophages","Clic4"
"Mrpl42.1",3.17222936146128e-97,0.475643888851334,0.424,0.034,4.70124391368562e-93,"Macrophages","Mrpl42"
"Tln1.2",3.81598826279482e-97,0.273370338800127,0.71,0.244,5.65529460546192e-93,"Macrophages","Tln1"
"Tmem219.1",3.99155537286921e-97,0.459046319401094,0.42,0.035,5.91548506259217e-93,"Macrophages","Tmem219"
"Tmem208.1",4.22205411318463e-97,0.438577695316726,0.476,0.064,6.25708419573961e-93,"Macrophages","Tmem208"
"Il7r.1",4.48379986708349e-97,0.802972464574008,0.431,0.033,6.64499140301773e-93,"Macrophages","Il7r"
"Cox4i1.2",4.83226561735118e-97,0.893796523455357,0.967,0.382,7.16141764491445e-93,"Macrophages","Cox4i1"
"Cmklr1",5.05327386816677e-97,0.361412367808276,0.294,0.006,7.48895187262315e-93,"Macrophages","Cmklr1"
"Agpat4",6.07809265464395e-97,0.277700729806223,0.494,0.101,9.00773331418234e-93,"Macrophages","Agpat4"
"mt-Cytb.2",7.01610656562359e-97,1.11724194666849,0.933,0.357,1.03978699302542e-92,"Macrophages","mt-Cytb"
"Rpl27a.2",7.53499307456273e-97,0.940778745526117,0.967,0.407,1.1166859736502e-92,"Macrophages","Rpl27a"
"Eif5.2",7.8573294503791e-97,-0.259979875650243,0.751,0.438,1.16445622454618e-92,"Macrophages","Eif5"
"Slamf8",9.19420655337133e-97,0.566837219550742,0.368,0.016,1.36258141120963e-92,"Macrophages","Slamf8"
"Sar1b.1",9.29052211644016e-97,0.386984348700099,0.428,0.046,1.37685537765643e-92,"Macrophages","Sar1b"
"Rpl30.2",1.01647589227966e-96,0.951703400446854,0.97,0.457,1.50641727235846e-92,"Macrophages","Rpl30"
"Nfu1.1",1.33063026546634e-96,0.47221021621729,0.413,0.03,1.97199405342111e-92,"Macrophages","Nfu1"
"Rheb.2",1.46971794375339e-96,0.315421740175891,0.561,0.141,2.17812199264252e-92,"Macrophages","Rheb"
"Ssna1.2",1.52337299109176e-96,0.392616604956036,0.457,0.059,2.25763877279799e-92,"Macrophages","Ssna1"
"Renbp",1.70924769486612e-96,0.478164071561764,0.349,0.014,2.53310508379158e-92,"Macrophages","Renbp"
"Rpl39.2",1.91516630192741e-96,0.963636865375319,0.963,0.437,2.83827645945642e-92,"Macrophages","Rpl39"
"Clec12a",1.93605920186287e-96,0.692885954116522,0.472,0.049,2.86923973716077e-92,"Macrophages","Clec12a"
"Rps21.2",2.37826160086295e-96,0.883236138122599,0.959,0.374,3.52458369247889e-92,"Macrophages","Rps21"
"Vti1b.2",2.46608181280327e-96,0.39964218041144,0.483,0.071,3.65473324657444e-92,"Macrophages","Vti1b"
"Tsn.2",3.03697386239282e-96,0.430322628440596,0.476,0.067,4.50079526406615e-92,"Macrophages","Tsn"
"H2-Eb1.1",3.14434325589788e-96,2.20236963724723,0.517,0.059,4.65991670524066e-92,"Macrophages","H2-Eb1"
"Nenf",3.42409134269819e-96,0.444912970750991,0.372,0.018,5.07450336987871e-92,"Macrophages","Nenf"
"Elk3.1",4.36301309615534e-96,0.510018382904755,0.424,0.034,6.46598540850222e-92,"Macrophages","Elk3"
"Mtch1.2",6.08642003250802e-96,0.538386292891469,0.487,0.056,9.02007448817689e-92,"Macrophages","Mtch1"
"Pirb.1",6.64011570043603e-96,0.302145964712444,0.762,0.282,9.8406514680462e-92,"Macrophages","Pirb"
"Ddx5.1",7.40339472463697e-96,-0.737397467935081,0.866,0.779,1.0971830981912e-91,"Macrophages","Ddx5"
"Mtss1",7.56057691092368e-96,0.399751664759345,0.32,0.011,1.12047749819889e-91,"Macrophages","Mtss1"
"Twf1",8.73257414274766e-96,0.354774599658861,0.442,0.063,1.2941674879552e-91,"Macrophages","Twf1"
"Ap2m1.2",8.78356812513253e-96,0.62954011667506,0.606,0.109,1.30172479614464e-91,"Macrophages","Ap2m1"
"Mcts1.1",9.13603630230691e-96,0.39441532129492,0.416,0.037,1.35396058000188e-91,"Macrophages","Mcts1"
"Rpl35a.2",1.02155173083766e-95,0.929678077917018,0.978,0.606,1.51393966510141e-91,"Macrophages","Rpl35a"
"Bmp2k.1",1.04331563412867e-95,0.373926591030786,0.494,0.089,1.54619376977869e-91,"Macrophages","Bmp2k"
"Gnas.2",1.27205915281926e-95,0.500671950728014,0.855,0.309,1.88519166447814e-91,"Macrophages","Gnas"
"Tubb6",1.29077593505577e-95,0.460150643125881,0.506,0.091,1.91292993575265e-91,"Macrophages","Tubb6"
"Plxnd1",1.39914496892155e-95,0.481141437538856,0.353,0.015,2.07353284394174e-91,"Macrophages","Plxnd1"
"Capg.2",1.77799784968344e-95,0.890522225525208,0.941,0.338,2.63499281323086e-91,"Macrophages","Capg"
"Trappc1.1",2.13876691121976e-95,0.415242018734846,0.446,0.053,3.16965256242769e-91,"Macrophages","Trappc1"
"Ergic3.1",2.21398388002264e-95,0.463248462348328,0.428,0.035,3.28112411019356e-91,"Macrophages","Ergic3"
"Sec61g.2",2.325527492064e-95,0.908886548027129,0.963,0.4,3.44643174323885e-91,"Macrophages","Sec61g"
"Tmed2.2",3.16021637680666e-95,0.276178290375473,0.777,0.31,4.68344067042747e-91,"Macrophages","Tmed2"
"Creb5",3.17468072034112e-95,0.39756280954306,0.387,0.041,4.70487682754554e-91,"Macrophages","Creb5"
"Cct4.2",3.42429370288541e-95,0.443495266516028,0.468,0.058,5.07480326767618e-91,"Macrophages","Cct4"
"Ncl.2",3.53368050251803e-95,0.315300272448541,0.532,0.117,5.23691450473172e-91,"Macrophages","Ncl"
"Ddx39b.1",4.60935373194034e-95,0.419001530127083,0.468,0.062,6.83106223073559e-91,"Macrophages","Ddx39b"
"Bag1.2",4.82317071301382e-95,0.374577245473706,0.599,0.147,7.14793899668648e-91,"Macrophages","Bag1"
"Cuedc2.1",4.87527954506462e-95,0.547280657011607,0.442,0.036,7.22516428578577e-91,"Macrophages","Cuedc2"
"Hprt.1",5.18567444545048e-95,0.38340717232155,0.487,0.081,7.6851695281576e-91,"Macrophages","Hprt"
"Mfsd1",7.69804604262932e-95,0.265683085103432,0.546,0.145,1.14085042351767e-90,"Macrophages","Mfsd1"
"Rpl18.2",1.09263983796263e-94,0.880150400929647,0.985,0.485,1.61929223986062e-90,"Macrophages","Rpl18"
"Nt5c.2",1.70422031028376e-94,0.535992461737071,0.454,0.043,2.52565449984053e-90,"Macrophages","Nt5c"
"Cyc1.1",2.11062669898242e-94,0.552630164551704,0.476,0.049,3.12794876789194e-90,"Macrophages","Cyc1"
"Aph1a.1",2.19949632217727e-94,0.422171642594446,0.446,0.051,3.25965354946671e-90,"Macrophages","Aph1a"
"Mrpl36.2",2.76220529039919e-94,0.513671631751224,0.468,0.056,4.09358824037161e-90,"Macrophages","Mrpl36"
"Pdcd6.1",2.98541087551049e-94,0.341584571108605,0.506,0.107,4.42437891750655e-90,"Macrophages","Pdcd6"
"Kdm6b.2",3.62820565397947e-94,-1.02884650911959,0.528,0.519,5.37700077919757e-90,"Macrophages","Kdm6b"
"Gusb.1",3.8780313347666e-94,0.537998772412368,0.416,0.031,5.7472424381241e-90,"Macrophages","Gusb"
"Tmem51",4.09564751724482e-94,0.384486806631154,0.323,0.01,6.06974962055683e-90,"Macrophages","Tmem51"
"G0s2.2",5.0124667072161e-94,-2.98021191248095,0.171,0.646,7.42847566009426e-90,"Macrophages","G0s2"
"Cops6.2",5.12147212072171e-94,0.472393101434996,0.461,0.054,7.59002168290957e-90,"Macrophages","Cops6"
"mt-Nd3.2",1.04169352695972e-93,0.597567799554399,0.554,0.089,1.5437898069543e-89,"Macrophages","mt-Nd3"
"Plp2",1.10548802179233e-93,0.349409425475845,0.613,0.17,1.63833324829623e-89,"Macrophages","Plp2"
"Erp44.1",1.31167937055231e-93,0.444629115765184,0.442,0.052,1.94390882715852e-89,"Macrophages","Erp44"
"Upp1.2",1.33609970168662e-93,-1.53031224315996,0.572,0.726,1.98009975789957e-89,"Macrophages","Upp1"
"Arglu1.2",1.36257650028884e-93,0.331482435894776,0.535,0.119,2.01933837342806e-89,"Macrophages","Arglu1"
"Ikbkb.1",1.45570332944932e-93,0.331395033520607,0.454,0.073,2.1573523342439e-89,"Macrophages","Ikbkb"
"Rab10.1",1.51894353887595e-93,0.343558578349907,0.539,0.121,2.25107432461416e-89,"Macrophages","Rab10"
"Cacybp.2",2.38478786946518e-93,0.425491775366122,0.472,0.066,3.5342556225474e-89,"Macrophages","Cacybp"
"Tspan3",2.5616000502083e-93,0.458453113756058,0.316,0.009,3.79629127440871e-89,"Macrophages","Tspan3"
"Rab7b",3.41566744018974e-93,0.469614186854076,0.323,0.014,5.06201914636119e-89,"Macrophages","Rab7b"
"Cyb5r3",4.6674537518043e-93,0.368087561098121,0.364,0.026,6.91716646017398e-89,"Macrophages","Cyb5r3"
"Tax1bp1.2",4.70559090739568e-93,-0.636662129170997,0.717,0.583,6.9736857247604e-89,"Macrophages","Tax1bp1"
"Ssb.2",7.06964297354645e-93,0.343403565497973,0.472,0.079,1.04772108867958e-88,"Macrophages","Ssb"
"Cers2",7.58794031871212e-93,0.262042764253522,0.487,0.11,1.12453275523314e-88,"Macrophages","Cers2"
"Clec4n.2",9.08502161131686e-93,1.32067931817647,0.903,0.37,1.34640020279716e-88,"Macrophages","Clec4n"
"Snx3",1.01021244226971e-92,0.301136099152541,0.833,0.348,1.49713483944371e-88,"Macrophages","Snx3"
"Trappc6b.1",1.01286706951524e-92,0.373097787698792,0.457,0.066,1.50106899702159e-88,"Macrophages","Trappc6b"
"Nudc.2",1.15738895419188e-92,0.427836644750059,0.435,0.048,1.71525043011237e-88,"Macrophages","Nudc"
"Tmem189.2",1.57645551773927e-92,-0.517121848655954,0.691,0.492,2.33630707728959e-88,"Macrophages","Tmem189"
"Psmb10.2",1.79285724543348e-92,0.456421283156747,0.621,0.158,2.65701443773241e-88,"Macrophages","Psmb10"
"Rps27a.2",2.16197781877301e-92,0.952003518203608,0.978,0.561,3.2040511274216e-88,"Macrophages","Rps27a"
"Ube2b.2",3.12565305704678e-92,-0.571670315473547,0.569,0.435,4.63221783054332e-88,"Macrophages","Ube2b"
"Serp1.1",3.14398044387464e-92,0.255495277562846,0.558,0.16,4.65937901782222e-88,"Macrophages","Serp1"
"Selplg.2",3.38159568425701e-92,-0.716591176147337,0.55,0.402,5.0115248040689e-88,"Macrophages","Selplg"
"Ap2a2.1",4.50649106715763e-92,0.533885276273772,0.468,0.058,6.67861976152761e-88,"Macrophages","Ap2a2"
"Nudt21.2",4.64482172356695e-92,0.389930850278847,0.431,0.052,6.88362579432622e-88,"Macrophages","Nudt21"
"Rpl8.2",4.65062297970776e-92,0.804944598518942,0.941,0.347,6.8922232559269e-88,"Macrophages","Rpl8"
"Hspa8.2",4.94916491853836e-92,0.9951445425855,0.941,0.373,7.33466240927386e-88,"Macrophages","Hspa8"
"1500011K16Rik",4.96322141511454e-92,0.411045623987842,0.331,0.012,7.35549413719975e-88,"Macrophages","1500011K16Rik"
"Dnajb11.2",5.38014639856805e-92,0.540464253976239,0.494,0.064,7.97337696267785e-88,"Macrophages","Dnajb11"
"Tmed10.1",6.25320325679182e-92,0.610126717386723,0.866,0.291,9.26724722656548e-88,"Macrophages","Tmed10"
"Tomm7.2",6.44326798641359e-92,0.761470397999832,0.903,0.304,9.54892315586494e-88,"Macrophages","Tomm7"
"Lilrb4a.2",6.52392977880501e-92,-1.50404088826683,0.346,0.62,9.66846393218903e-88,"Macrophages","Lilrb4a"
"Ndufs2.2",7.83239465671755e-92,0.5340078834482,0.476,0.058,1.16076088812554e-87,"Macrophages","Ndufs2"
"Sra1.2",9.15205651539559e-92,-0.343093015888837,0.74,0.49,1.35633477558163e-87,"Macrophages","Sra1"
"Dnase2a",1.026264671978e-91,0.415178854579472,0.368,0.032,1.52092424387139e-87,"Macrophages","Dnase2a"
"Adipor1.2",1.08972211564813e-91,-0.893742764295755,0.565,0.587,1.61496817539052e-87,"Macrophages","Adipor1"
"Aldh3b1",1.20662394007721e-91,0.300156072028726,0.401,0.059,1.78821667919443e-87,"Macrophages","Aldh3b1"
"Tuba1c",1.52158573333744e-91,0.436822033178911,0.725,0.232,2.25499005680608e-87,"Macrophages","Tuba1c"
"Rps3.2",1.5496835074218e-91,0.920063820887131,0.955,0.423,2.2966309579991e-87,"Macrophages","Rps3"
"Cltc",1.56556033521114e-91,0.379733767997667,0.658,0.19,2.32016041678292e-87,"Macrophages","Cltc"
"Lamtor1",1.71197451742152e-91,0.300011514623364,0.621,0.19,2.5371462348187e-87,"Macrophages","Lamtor1"
"Tpm4.2",1.85446587593651e-91,0.422678884947449,0.766,0.257,2.74831842813791e-87,"Macrophages","Tpm4"
"Egln1.1",1.96767651005685e-91,0.513471211751787,0.528,0.09,2.91609658790425e-87,"Macrophages","Egln1"
"Psmd12.1",2.02749297706165e-91,0.386981009682675,0.491,0.083,3.00474459200536e-87,"Macrophages","Psmd12"
"Lgals3bp.1",2.12422294019388e-91,0.569905423209628,0.405,0.029,3.14809839736734e-87,"Macrophages","Lgals3bp"
